cid,comment,reply_cid,reply_id,reply_text,"cid,comment","cid,comment,""cid,comment"""
@Sb1m,7240007011420455686,7.239252975859074e+18,"maaf mau tanya, sy pemula dan awam. itu revenue nya hasil penjualan atau hasil dr postingan video aja mas?",,,
7239252975859073798,bertanya min,,,,,
bikin 30 video itu upload nya berapa kali sehari min,,,,,,
dan durasinya berapa lama min,,,,,,
@Sb1m,7239253916932031237,7.239252975859074e+18,bantu jawab 1 video sehari selama 30 hari .,,,
7239252975859073798,bertanya min,,,,,
bikin 30 video itu upload nya berapa kali sehari min,,,,,,
dan durasinya berapa lama min,,,,,,
@Sb1m,7239931203716907781,7.239252975859074e+18,"bearti misal 1 hari 10 video itu 10 produk ya, 1 produk 30 video, sebulan hrus buat 300 video ??? bener ga sih gini pmahamanku",,,
7237475987028738821,gimana kak caranya bikin kata kunci ?😳 #masih awam banget akunya 😅,7.275948259028567e+18,7237475987028738821,Gk ngerti🙏🏻🙏🏻,,
7237475987028738821,gimana kak caranya bikin kata kunci ?😳 #masih awam banget akunya 😅,7.373501878909093e+18,7237475987028738821,Maksudnya search sendiri dengan hasgtag itu,,
7237475987028738821,gimana kak caranya bikin kata kunci ?😳 #masih awam banget akunya 😅,7.373552621784024e+18,7237475987028738821,Ok🙏🏻🙏🏻,,
7237438213823202053,Thanks yaaa,7.237767292523218e+18,7237438213823202053,"Hello 👋 I make comedy skits. If you've got time, please visit my account. I hope they're entertaining :)",,
7237387995845116677,gila baik bgt ngasih ilmunya....ga smua bisa ngasih ilmu se detail ini....smoga rizkynya tambah berlimpah ya kak dan tambah laris👍,7.237469655245489e+18,7237387995845116677,Makasih sudah komen kk sukses selalu 🙏,,
7237387995845116677,gila baik bgt ngasih ilmunya....ga smua bisa ngasih ilmu se detail ini....smoga rizkynya tambah berlimpah ya kak dan tambah laris👍,7.237474875484161e+18,7237387995845116677,Harus kedaftar affiliate tiktok dulu gak bang?,,
7237387995845116677,gila baik bgt ngasih ilmunya....ga smua bisa ngasih ilmu se detail ini....smoga rizkynya tambah berlimpah ya kak dan tambah laris👍,7.237475782233589e+18,7237387995845116677,makasih kak ilmunya bermanfaat bgt 🥰,,
7237387995845116677,gila baik bgt ngasih ilmunya....ga smua bisa ngasih ilmu se detail ini....smoga rizkynya tambah berlimpah ya kak dan tambah laris👍,7.237621158458476e+18,7237387995845116677,kak mau tanya 30 vidio itu langsung di upload 30 vT langsung atau 1 hari upload 1 trus sampai 30 Vidio?,,
7237387995845116677,gila baik bgt ngasih ilmunya....ga smua bisa ngasih ilmu se detail ini....smoga rizkynya tambah berlimpah ya kak dan tambah laris👍,7.237631396981786e+18,7237387995845116677,trs caranya ngambil uangnya gimana kk,,
7237387995845116677,gila baik bgt ngasih ilmunya....ga smua bisa ngasih ilmu se detail ini....smoga rizkynya tambah berlimpah ya kak dan tambah laris👍,7.237698795688773e+18,7237387995845116677,30 video itu diuplod untuk berapa hari kak,,
7237448937451520774,"ilmu mahal nih mah, Krn gak semuanya tau dan gak semuanya juga mau share cuma², sukses sllu bang🙏",7.237472281361286e+18,7237448937451520774,semangat semangat 😁,,
7237448937451520774,"ilmu mahal nih mah, Krn gak semuanya tau dan gak semuanya juga mau share cuma², sukses sllu bang🙏",7.257819490447459e+18,7237448937451520774,mksh tp aku baru mau belajar jualan dan blm tau mau jual apa,,
7237448937451520774,"ilmu mahal nih mah, Krn gak semuanya tau dan gak semuanya juga mau share cuma², sukses sllu bang🙏",7.250124820515014e+18,7237448937451520774,Terima kasih kk...,,
7237448937451520774,"ilmu mahal nih mah, Krn gak semuanya tau dan gak semuanya juga mau share cuma², sukses sllu bang🙏",7.24562192040947e+18,7237448937451520774,terimakasih orang baik ilmu nya,,
7237448937451520774,"ilmu mahal nih mah, Krn gak semuanya tau dan gak semuanya juga mau share cuma², sukses sllu bang🙏",7.245312113966892e+18,7237448937451520774,"bener banget, banyak yg di budged 300 k. an 😂😂",,
7237448937451520774,"ilmu mahal nih mah, Krn gak semuanya tau dan gak semuanya juga mau share cuma², sukses sllu bang🙏",7.242458218722936e+18,7237448937451520774,p,,
7237436983840293638,makasi sharingnya Mas. Sepertinya rejeki Mas-nya juga karena Mas-nya ngga pelit kasi ilmu/tips. 😎,7.237566731446863e+18,7237436983840293638,Amin sukses sama sama kk,,
7237436983840293638,makasi sharingnya Mas. Sepertinya rejeki Mas-nya juga karena Mas-nya ngga pelit kasi ilmu/tips. 😎,7.237910291005375e+18,7237436983840293638,kak kalau skincare gimana bahasanya ya? soalnya skincare kan banyak...🥺,,
7237436983840293638,makasi sharingnya Mas. Sepertinya rejeki Mas-nya juga karena Mas-nya ngga pelit kasi ilmu/tips. 😎,7.246629285699585e+18,7237436983840293638,pgn tp msh bingung blm paham belajarnya,,
7237436983840293638,makasi sharingnya Mas. Sepertinya rejeki Mas-nya juga karena Mas-nya ngga pelit kasi ilmu/tips. 😎,7.258203406564541e+18,7237436983840293638,🥰ahhh makasi banyak😍😍😍 semoga berkah rezeki dan ilmunya kak❤️,,
7237436983840293638,makasi sharingnya Mas. Sepertinya rejeki Mas-nya juga karena Mas-nya ngga pelit kasi ilmu/tips. 😎,7.257578853948802e+18,7237436983840293638,"Orang yang sukses bukan orang yang punya banyak uang, tapi orang yang bisa menjadi jalan orang lain sukses",,
7237436983840293638,makasi sharingnya Mas. Sepertinya rejeki Mas-nya juga karena Mas-nya ngga pelit kasi ilmu/tips. 😎,7.246026397523674e+18,7237436983840293638,semoga ilmunya berkah bg,,
7237385101368247046,"Ko bisa ranking gitu videonya bang, dan win video abang malah di stand holder meja",7.237387511822763e+18,7237385101368247046,incer satu kata kunci trus buat 30 video kira kira nanti amin ada yg nyangkut di rank 1 😁,,
7237385101368247046,"Ko bisa ranking gitu videonya bang, dan win video abang malah di stand holder meja",7.237387933908043e+18,7237385101368247046,Itu dia bang produk yg pasti di cari apa 😂😂,,
7237385101368247046,"Ko bisa ranking gitu videonya bang, dan win video abang malah di stand holder meja",7.237389906443552e+18,7237385101368247046,kata kunci buat 1 produk ya bg?,,
7237385101368247046,"Ko bisa ranking gitu videonya bang, dan win video abang malah di stand holder meja",7.237394416078751e+18,7237385101368247046,video nya harus beda atau bisa sama ?,,
dan harus ada keranjang kuning nya ya ?,,,,,,
7237385101368247046,"Ko bisa ranking gitu videonya bang, dan win video abang malah di stand holder meja",7.23742705762581e+18,7237385101368247046,bang kalo buat 30 video itu dlm wktu brp hari bang,,
7237385101368247046,"Ko bisa ranking gitu videonya bang, dan win video abang malah di stand holder meja",7.237436118693676e+18,7237385101368247046,Makasih ilmunya 😁,,
7237445981892002565,"Pas sekolah, juga juara 1 ya Bang? Top deh, semoga ide kreatifnya & rejekinya nular ya ...Amin. 😂",7.237566874161169e+18,7237445981892002565,😂 Juara 30 .. makasih sudah mampir kk 🙏,,
7237445981892002565,"Pas sekolah, juga juara 1 ya Bang? Top deh, semoga ide kreatifnya & rejekinya nular ya ...Amin. 😂",7.238230711759734e+18,7237445981892002565,"Saya lg belajar, jd butuh ilmu dr anak2 muda 😂",,
7237445981892002565,"Pas sekolah, juga juara 1 ya Bang? Top deh, semoga ide kreatifnya & rejekinya nular ya ...Amin. 😂",7.244823657829189e+18,7237445981892002565,tapi juara rezekinya,,
7237445981892002565,"Pas sekolah, juga juara 1 ya Bang? Top deh, semoga ide kreatifnya & rejekinya nular ya ...Amin. 😂",7.246843170372929e+18,7237445981892002565,😁,,
7237445981892002565,"Pas sekolah, juga juara 1 ya Bang? Top deh, semoga ide kreatifnya & rejekinya nular ya ...Amin. 😂",7.246884507209532e+18,7237445981892002565,terima kasih kk,,
7237445981892002565,"Pas sekolah, juga juara 1 ya Bang? Top deh, semoga ide kreatifnya & rejekinya nular ya ...Amin. 😂",7.255346135770301e+18,7237445981892002565,jauh dikit gangaruh😁,,
7237422890835755781,sampe ngga sempet sisiran ya pak... Ma Shaa Allah 😁,7.237472224651199e+18,7237422890835755781,wkwkwk 😂😂,,
7237422890835755781,sampe ngga sempet sisiran ya pak... Ma Shaa Allah 😁,7.237971545275729e+18,7237422890835755781,😂😂😂,,
7237422890835755781,sampe ngga sempet sisiran ya pak... Ma Shaa Allah 😁,7.237926505346008e+18,7237422890835755781,😂,,
7237422890835755781,sampe ngga sempet sisiran ya pak... Ma Shaa Allah 😁,7.237436116546373e+18,7237422890835755781,😁😁😁,,
7237422890835755781,sampe ngga sempet sisiran ya pak... Ma Shaa Allah 😁,7.255883456906331e+18,7237422890835755781,"kayaknya bukan gak sempet, emang model rambutnya begitu kak",,
7237422890835755781,sampe ngga sempet sisiran ya pak... Ma Shaa Allah 😁,7.255912854456501e+18,7237422890835755781,😁,,
7237977879316103942,30 videonya itu posting dlm 1 hari sekaligus atau gimana bang? mohon ilmunya,7.238042923533846e+18,7237977879316103942,"menurutku mungkin 30 video dlm 1 hari gt kak. ibaratnya mau jaring ikan, jadi kita nyebar umpan dulu sebanyak banyaknya dlm waktu brsamaan.",,
7237977879316103942,30 videonya itu posting dlm 1 hari sekaligus atau gimana bang? mohon ilmunya,7.238195971577366e+18,7237977879316103942,sama² bang.. terimakasi sedekah ilmunya. semoga jadi ladang pahala buat abang. dan semoga suksesnya nular kesemua pejuang cuan tiktok,,
7237977879316103942,30 videonya itu posting dlm 1 hari sekaligus atau gimana bang? mohon ilmunya,7.238194764423284e+18,7237977879316103942,iya bener makasihbsudah bantu jawab kk 🙏,,
7237977879316103942,30 videonya itu posting dlm 1 hari sekaligus atau gimana bang? mohon ilmunya,7.238194807230907e+18,7237977879316103942,1 hari 1 video aja sebulan 30 video 😁,,
7237977879316103942,30 videonya itu posting dlm 1 hari sekaligus atau gimana bang? mohon ilmunya,7.237982849121895e+18,7237977879316103942,iya bang post dalam sehari 30 video apa gimana,,
7237977879316103942,30 videonya itu posting dlm 1 hari sekaligus atau gimana bang? mohon ilmunya,7.238305865262433e+18,7237977879316103942,"Saran 1 hari 1 kak jadi gak terditek akun spam,,,karna pergerakan tiktok 1 x 24 jam,,,sama post di jam rame kak usahakan komit jamnya,,,semangat 🥰",,
7371823032677319430,makasih ilmu daging nya kk,,,,,
semoga para afiliator sukses semua 🥰,7375035434735371013,7.37182303267732e+18,amiin 🤲,,,
7237909494553051910,"kaka hebat gak pelit ilmu,kaka sadar gak?kata"" kaka bisa membantu orang lain,dan semua menjadi amal ibadah buat kaka,semoga semakin sukses ya ka..",7.238194692683728e+18,7237909494553051910,amin amin sukses selalu sama sama kk,,
7237909494553051910,"kaka hebat gak pelit ilmu,kaka sadar gak?kata"" kaka bisa membantu orang lain,dan semua menjadi amal ibadah buat kaka,semoga semakin sukses ya ka..",7.238284631652517e+18,7237909494553051910,alhamdulillah nyobain kek gini langsung pecah telorr😭. makasi bangg,,
7237909494553051910,"kaka hebat gak pelit ilmu,kaka sadar gak?kata"" kaka bisa membantu orang lain,dan semua menjadi amal ibadah buat kaka,semoga semakin sukses ya ka..",7.238284732415591e+18,7237909494553051910,"upload siang, malamnya pecah telor",,
7237909494553051910,"kaka hebat gak pelit ilmu,kaka sadar gak?kata"" kaka bisa membantu orang lain,dan semua menjadi amal ibadah buat kaka,semoga semakin sukses ya ka..",7.238194857633695e+18,7237909494553051910,amin🤲😊,,
7237515820627411717,kita harus beli barang nya dulu terus di vidioin apa gimana bang.. msh bingung,7.237772087190947e+18,7237515820627411717,iya beli dulu aja ygbkita bakal pake aja,,
7237515820627411717,kita harus beli barang nya dulu terus di vidioin apa gimana bang.. msh bingung,7.23773174759701e+18,7237515820627411717,"bantu jawab, menurut gua emg harus ada barangnya dlu.. karna buat iklan sm promosiin lebih mudah pake objek, biar audience tertarik sm tau informasiny",,
7237515820627411717,kita harus beli barang nya dulu terus di vidioin apa gimana bang.. msh bingung,7.237731945822864e+18,7237515820627411717,"karna gua kalo jualan emg pake barang itu, biar mereka tau apa yg mereka mau beli dari fisik dll",,
7237515820627411717,kita harus beli barang nya dulu terus di vidioin apa gimana bang.. msh bingung,7.23760832860763e+18,7237515820627411717,sama sy jg belum phm yg dstu,,
7237515820627411717,kita harus beli barang nya dulu terus di vidioin apa gimana bang.. msh bingung,7.270738509127747e+18,7237515820627411717,"Bisa kok kita manfaatin barang2 yang pernah kita beli di sopi/yg kita punya, terus dibikin konten, nah link affiliate nya dari toko orang lain itu gpp",,
7237515820627411717,kita harus beli barang nya dulu terus di vidioin apa gimana bang.. msh bingung,7.237667273338422e+18,7237515820627411717,pinjem ama tetangga dlu kak,,
7238015665482826501,"kak kalo kita ga punya barangnya , trs ngereview alatnya gimana ? apa boleh ambil.video bebas trs di upload ualng?",7.37144209081793e+18,7238015665482826501,gk bisa kalo pake vidio orang kena pelangaran,,
7238015665482826501,"kak kalo kita ga punya barangnya , trs ngereview alatnya gimana ? apa boleh ambil.video bebas trs di upload ualng?",7.238352032569509e+18,7238015665482826501,kayaknya si beli dulu 1 buat contoh ripiw,,
7238015665482826501,"kak kalo kita ga punya barangnya , trs ngereview alatnya gimana ? apa boleh ambil.video bebas trs di upload ualng?",7.238462935402628e+18,7238015665482826501,betul,,
7238015665482826501,"kak kalo kita ga punya barangnya , trs ngereview alatnya gimana ? apa boleh ambil.video bebas trs di upload ualng?",7.238305948190803e+18,7238015665482826501,nitip,,
7238015665482826501,"kak kalo kita ga punya barangnya , trs ngereview alatnya gimana ? apa boleh ambil.video bebas trs di upload ualng?",7.354020712526808e+18,7238015665482826501,gak usah beli kak..kakak cari toko aja yang ngasih sampel gratis..tapi biasa nya setelah dikirim kakak harus live utk ngeri view vidio nya...begitu kak,,
7238015665482826501,"kak kalo kita ga punya barangnya , trs ngereview alatnya gimana ? apa boleh ambil.video bebas trs di upload ualng?",7.2730062887106e+18,7238015665482826501,nitip kk,,
7367838391768089350,ko di gw kaga ada video yah di tiktok shopnya 😅,7.372129489038444e+18,7367838391768089350,sama,,
7367550948455908102,terima kasih mas🤲,7.367591444267599e+18,7367550948455908102,terimakasih bang ilmu2nya😊,,
7237539959958143749,"cara nyari seller yg amanah gmna bang?takutnya ada yg barang tidak sesuai, otomatis kan akun kita yg diserang... bukan tokonya",7.36851104773148e+18,7237539959958143749,Masukin barang dari seller yg punya rating bagus kak kalo sih gitu. 😊,,
7237539959958143749,"cara nyari seller yg amanah gmna bang?takutnya ada yg barang tidak sesuai, otomatis kan akun kita yg diserang... bukan tokonya",7.237677641519973e+18,7237539959958143749,engga kak sekarang orang orang udah paham kalau kita itu cuma jualan aja udah gitu aja jangan di pake pusing,,
7237539959958143749,"cara nyari seller yg amanah gmna bang?takutnya ada yg barang tidak sesuai, otomatis kan akun kita yg diserang... bukan tokonya",7.237702941813245e+18,7237539959958143749,ow gitu. ok,,
7237539959958143749,"cara nyari seller yg amanah gmna bang?takutnya ada yg barang tidak sesuai, otomatis kan akun kita yg diserang... bukan tokonya",7.23769394165765e+18,7237539959958143749,"liat brp byk produk yg sdh laku, dan liat review nya kak ☺️",,
7237539959958143749,"cara nyari seller yg amanah gmna bang?takutnya ada yg barang tidak sesuai, otomatis kan akun kita yg diserang... bukan tokonya",7.2377028930754e+18,7237539959958143749,makasi ka,,
7237539959958143749,"cara nyari seller yg amanah gmna bang?takutnya ada yg barang tidak sesuai, otomatis kan akun kita yg diserang... bukan tokonya",7.237778515600328e+18,7237539959958143749,EMG ada giveaway kak?,,
7237550960976102150,"Bang ya Allah makasih bgt,ternyata aku di caption, subtittle dan hastag suka beda kata kuncinya",7.237566924330272e+18,7237550960976102150,Semangat 😁,,
7237550960976102150,"Bang ya Allah makasih bgt,ternyata aku di caption, subtittle dan hastag suka beda kata kuncinya",7.237859786669868e+18,7237550960976102150,"aku bikin 1 video aja kalo sempet waktunya,",,
7237550960976102150,"Bang ya Allah makasih bgt,ternyata aku di caption, subtittle dan hastag suka beda kata kuncinya",7.237766642053449e+18,7237550960976102150,"Iya banget kak, doa kita di kabulin dengan ilmu dan Insya Allah jadi rezeki ya",,
7237550960976102150,"Bang ya Allah makasih bgt,ternyata aku di caption, subtittle dan hastag suka beda kata kuncinya",7.237757166274086e+18,7237550960976102150,"betul sama, mungkin ini petunjuk apa yang kita doa",,
7358280557007192837,maaf bang... kalo bikin vidio bebas ya tp tetap ada kata kunci ya...,7.358305512478262e+18,7358280557007192837,Yes pastikan selalu ada kata kunci tiap video ya,,
